_id,date,id,url,user,replyCount,retweet_count,source,like_count
63ca7d69dede32b3950a4dd1,2023-01-20 07:37:11,1616339039619276807,https://twitter.com/konerctfoarnab/status/1616339039619276807,konerctfoarnab,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
63ca7d69dede32b3950a4dd2,2023-01-20 06:51:45,1616327603182530560,https://twitter.com/MY0NE_OFFICIAL/status/1616327603182530560,MY0NE_OFFICIAL,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
63ca7d69dede32b3950a4dd3,2023-01-20 06:38:46,1616324338088808448,https://twitter.com/mariam46636832/status/1616324338088808448,mariam46636832,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7d69dede32b3950a4dd4,2023-01-20 06:36:11,1616323688940580864,https://twitter.com/ErikaJoyceChua1/status/1616323688940580864,ErikaJoyceChua1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7d69dede32b3950a4dd5,2023-01-20 06:01:43,1616315014125850625,https://twitter.com/silakaari/status/1616315014125850625,silakaari,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
63ca7d69dede32b3950a4dd6,2023-01-20 05:34:03,1616308050431991808,https://twitter.com/KkRegie/status/1616308050431991808,KkRegie,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7d69dede32b3950a4dd7,2023-01-20 05:32:39,1616307698697646081,https://twitter.com/c_sarsalijo/status/1616307698697646081,c_sarsalijo,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7d69dede32b3950a4dd8,2023-01-20 05:29:28,1616306898743209985,https://twitter.com/tenasia_/status/1616306898743209985,tenasia_,2,26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",46
63ca7d69dede32b3950a4dd9,2023-01-20 05:24:59,1616305767929507842,https://twitter.com/anshul_ramautar/status/1616305767929507842,anshul_ramautar,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7d69dede32b3950a4dda,2023-01-20 04:47:27,1616296322109431809,https://twitter.com/Niveja5/status/1616296322109431809,Niveja5,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7d69dede32b3950a4ddb,2023-01-20 04:15:17,1616288229145313285,https://twitter.com/j_stufflol/status/1616288229145313285,j_stufflol,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7d69dede32b3950a4ddc,2023-01-20 04:06:28,1616286011314552833,https://twitter.com/Bunnyblaze1111/status/1616286011314552833,Bunnyblaze1111,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
63ca7d69dede32b3950a4ddd,2023-01-20 04:05:01,1616285643348344832,https://twitter.com/Bunnyblaze1111/status/1616285643348344832,Bunnyblaze1111,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
63ca7d69dede32b3950a4dde,2023-01-20 04:04:08,1616285423491244032,https://twitter.com/YourBabyFirst/status/1616285423491244032,YourBabyFirst,0,0,"<a href=""https://www.mykapusta.com/post-studio"" rel=""nofollow"">Post Studio</a>",0
63ca7d69dede32b3950a4ddf,2023-01-20 04:01:39,1616284795595640835,https://twitter.com/Bunnyblaze1111/status/1616284795595640835,Bunnyblaze1111,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
63ca7d69dede32b3950a4de0,2023-01-20 03:56:19,1616283454198484995,https://twitter.com/Bunnyblaze1111/status/1616283454198484995,Bunnyblaze1111,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
63ca7d69dede32b3950a4de1,2023-01-20 03:11:54,1616272277091516416,https://twitter.com/RandomO61876480/status/1616272277091516416,RandomO61876480,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
63ca7d69dede32b3950a4de2,2023-01-20 03:09:48,1616271748571316224,https://twitter.com/PeoriaBoysBball/status/1616271748571316224,PeoriaBoysBball,0,0,"<a href=""https://platform.gogipper.com"" rel=""nofollow"">Gipper Media, Inc.</a>",2
